incident_number,incident_summary,model_prediction,ground_truth,strategy,model_lat,model_lon,model_geocoded_state,model_geocoded_district,human_lat,human_lon,human_geocoded_state,human_geocoded_district,baseline_lat,baseline_lon,dist_model_baseline_km,dist_human_baseline_km,dist_model_human_km
205211601,"The CPI-Maoist cadres killed three villagers in Jamui District, bordering Jharkhand, claiming the men were 'Police informers' who facilitated the encounter of Maoist leader Chirag in January, 2016. The victims were killed at Gadi village in Chakai area of the District","state: Bihar, district: Jamui, village: Gadi, other_locations: Chakai","state: Bihar, district: Jamui, village: Gadi, other_locations: Chakai",village_only,,,,,,,,,25.224361111111108,86.32863888888889,,,
805211601,"A CPI-Maoist bunker was destroyed in Palamu District and large quantities of explosives seized. The Police and para military forces, in a joint operation, destroyed the bunker in the Abun forest area. The Police seized a plastic tank filled with 50 kg of codex wire and other explosive materials from the spot.","state: Jharkhand, district: Palamu, other_locations: Abun forest","state: Jharkhand, district: Palamu, other_locations: Abun forest",village_only,23.8409874,84.1012861,Jharkhand,Palamu Division,23.8409874,84.1012861,Jharkhand,Palamu Division,23.91133333333333,84.51030555555556,42.31793474837753,42.31793474837753,0.0
305211601,"Two CPI-Maoist cadres, including a woman were killed in a fierce encounter with SF personnel in a dense forest of Bijapur District. The encounter started at 2.50 am between a joint squad of SF and Maoists in the jungles of Kotter-Kerenar under Gangaloor Police Station limits, a senior Police official said. While combing operations were underway, Maoists opened fire on SF personnel. Two Maoists, including a female clad in ""uniform"", were found dead. Two country made weapons and items of daily use were recovered from the spot, he added.","state: Chhattisgarh, district: Bijapur, other_locations: Kotter-Kerenar jungles","state: Chhattisgarh, district: Bijapur, other_locations: Gangaloor - Kotter-Kerenar under Gangaloor Police Station limits",village_only,16.8301708,75.710031,Karnataka,Belgaum Division,16.8301708,75.710031,Karnataka,Belgaum Division,18.810951,80.91819,593.6510920081231,593.6510920081231,0.0
805221601,"The security personnel recovered 59 'can' bombs from Latehar District. The 'can' bombs, each weighing half-a-kg, were recovered from Serendaag jungles in Latehar District,","state: Jharkhand, district: Latehar, other_locations: Serendaag jungles","state: Jharkhand, district: Latehar, other_locations: Serendaag",village_only,23.7463215,84.5091102,Jharkhand,Palamu Division,23.7463215,84.5091102,Jharkhand,Palamu Division,23.8345,84.79127777777778,30.33767706343373,30.33767706343373,0.0
305231601,"A CPI-Maoist 'commander' was killed in an encounter in Modenar forest area of Dantewada District. A joint team of the DRG, the District Force and the CAF was involved in the encounter. Later, the SFs recovered the body of Sukhram, 'deputy commander' of the Maoists' Katekalyan LOS. According to the IGP, S.R.P. Kalluri, Sukhram had 18 Police cases registered against him of which four related to damaging railway track","state: Chhattisgarh, district: Dantewada, other_locations: Modenar forest","state: Chhattisgarh, district: Dantewada, other_locations: Modenar",village_only,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,18.7449,81.5805,29.976493125178575,29.976493125178575,0.0
205251601,"Suspected CPI-Maoist cadres killed two persons, including Sudesh Paswan, Dumaria LJP block President and husband of Maya Devi, the outgoing mukhiya of Kachar panchayat under Dumaria Police Station area in Gaya District. The other killed man has been identified as Sunil Paswan, cousin of the slain LJP leader. Paswan was killed during campaigning in favour of his wife Maya, who is seeking re-election to the post. The election is scheduled on May 30. Sunil, too, was a candidate for the post of panchayat samiti member, a block-level position in the panchayati raj system.","state: Bihar, district: Gaya, other_locations: Dumaria","state: Bihar, district: Gaya, other_locations: Dumaria, Dumaria Police Station area",village_only,24.7913957,85.0002336,Bihar,Magadh Division,24.7913957,85.0002336,Bihar,Magadh Division,24.448055555555555,84.39744444444445,71.90580630531198,71.90580630531198,0.0
805271601,"Large quantities of explosives, hand grenades and live cartridges were recovered during a search operation in Latehar District. In a joint operation of the State Police and para-military forces, 250 hand grenades, 183 live cartridges, 300 gelatin sticks, other explosives and 577 pieces of iron pipes were recovered from Dori Pundara jungle of Latehar.","state: Jharkhand, district: Latehar, other_locations: Dori Pundara jungle","state: Jharkhand, district: Latehar, other_locations: Dori Pundara forest",village_only,23.7463215,84.5091102,Jharkhand,Palamu Division,23.7463215,84.5091102,Jharkhand,Palamu Division,23.918833333333332,84.52958333333333,19.295138656939375,19.295138656939375,0.0
1205271601,Out of animosity the CPI-Maoist cadres abducted and killed one of their supporters in Kurkheda division in Gadchiroli District.,"state: Maharashtra, district: Gadchiroli, other_locations: Kurkheda","state: Maharashtra, district: Gadchiroli, village: Kamthala",village_only,20.184871,79.9947956,Maharashtra,Nagpur Division,19.6781686,78.16499379999999,Maharashtra,Aurangabad Division,19.6782,78.165,199.39950816170423,0.003551352935123696,199.40113452014864
1405271601,"A group of CPI-Maoist cadres stormed a construction camp site at Lakrish under Kashipur Police limits in Rayagada District and set ablaze nine vehicles. Sources said around 70 Maoists, under the banner of Ghumusur, Bansadhara, Nagavalli division of Maoists, reached the construction camp, Rajesh Buildtech, at about 1.40 am and pelted stones at the camp. When some of the construction company staff came out, seven armed Maoists, including two women cadres, barged into the camp. They asked the staff to stop construction work on the 10-kilometres stretch from Kashipur to Sunger Road which comes under the PWD.  They set ablaze four tractors, one JCB, water tank, roller and two 10-tyre tippers. The Maoists, however, did not harm any staff. After about two hours, they fled into a nearby forest under the cover of darkness.","state: Odisha, district: Rayagada, village: Lakrish, other_locations: Kashipur","state: Odisha, district: Rayagada, village: Larkrish",village_only,19.4184541,83.1193775,Odisha,Southern Division,,,,,,,,,
805281601,"Suspected cadres of PLFI gunned down two youths in the forests of Basia area in Gumla District of Jharkhand. Six rebels on bikes abducted Ajay Kumar Singh (30) and Raju Kerketta (19) at gunpoint from Bondekera village while they were returning from a local market. The suspected PLFI cadres then took them away into the deep forests and shot them from point blank range. Preliminary investigations suggest that the assailants used a .315 bore rifle to pump as many as three bullets into each of them. According to local villagers, Singh was a small time Mahua seller and Kerketta used to work for him. A month ago, Singh had a clash with some people, who were suspected to be associated with the PLFI. ""The murders are probably the fallout of that clash,"" said a local villager. PLFI is a splinter group of the CPI-Maoist.","state: Jharkhand, district: Gumla, village: Bondekera, other_locations: Basia","state: Jharkhand, district: Gumla, village: Bondekera, other_locations: Basia",village_only,,,,,,,,,22.87252777777778,84.8245,,,
305281602,"A woman Maoist cadre who was wanted in connection with the attack on the Police party in 2011 at Sulengi village wherein two Policemen had martyred in Kanker District was arrested. The State Government had declared a cash reward of INR 800,000 on her arrest, SDOP Nikolas Khalkho informed. According to Police, the arrested cadre was identified as Ganita alias Bajay Nureti (30) resident of Koylibeda. ""Ganita was arrested from a weekly market in Koylibeda by a team of district police,"" the SDOP said while adding that she was a member of Maoist military number 5. Four warrants were issued against Ganita which were pending at Durgkondal and Koylibeda Police Stations.","state: Chhattisgarh, district: Kanker, village: Sulengi, other_locations: Koilibeda","state: Chhattisgarh, district: Kanker, other_locations: Koilibeda",village_only,,,,,20.2675174,81.49273850000002,Chhattisgarh,Uttar Bastar Kanker,19.9567,81.1639,,48.71761437390243,
1405301601,"A huge cache of explosives and CPI-Maoist items were seized by BSF personnel at Parbeda-Pangiput forest near Lamtaput in Koraput District. During combing operation, the SFs recovered a bag which was buried underground, sources said. As many as 43 electric detonators, 19 gelatin sticks and 200 grams of gun powder were recovered from the bag, sources added. This apart, Maoist dresses were found from the bag.","state: Odisha, district: Koraput, village: Lamtaput, other_locations: Parbeda-Pangiput forest","state: Odisha, district: Koraput, village: Lamptaput",village_only,18.8645237,82.8775218,Odisha,Southern Division,18.8645237,82.8775218,Odisha,Southern Division,18.8645,82.8775,0.003493798569965547,0.003493798569965547,0.0
805311601,"A Police constable of the Special Branch was allegedly abducted and shot dead by the CPI-Maoist in Gumla District. The Police Constable, Badrinath Tiwari, was last night (May 31) taken away from his house in Malam village by the Maoists who later shot him dead, OIC of Chainpur Police Station, Shyam Bihari Manjhi said.","state: Jharkhand, district: Gumla, village: Malam","state: Jharkhand, district: Gumla",village_only,,,,,23.0441295,84.53794549999999,Jharkhand,South Chotanagpur Division,,,,,
805311602,"Two persons were arrested during a raid at Duli village in Khelari in Ranchi District. DSP Pramod Kumar Keshrai said that the arrested duos were part of a six-member rebel gang, which was wanted in a levy demand and assault case in McCluskieganj. Ramesh Turi and Akhilesh alias Chotu, both in their mid-twenties, were forwarded to Birsa Munda Central Jail. According to Keshari, Police are now searching for the four others, including Alok Yadav, 'area commander' of JJMP, a splinter group of the CPI-Maoist.","state: Jharkhand, district: Ranchi, village: Duli, other_locations: Khelari","state: Jharkhand, district: Ranchi, village: Duli",village_only,,,,,,,,,23.60591666666667,84.97611111111111,,,
206011601,"Two close supporters of CPI-Maoist were arrested by Police in Aurangabad District. Police also seized Maoist pamphlets, posters and two cell phones from the arrested persons. Police sources said that a joint team of CRPF and District Armed Police arrested two persons during raids at separate places of Madanpur area on charge of providing cylinders to Maoists for use as cylinder bombs. They have been identified as Lal Babu Paswan and Surendra Bhuiya, both residents of village Azad Bigha under Madanpur Police Station area.","state: Bihar, district: Aurangabad, other_locations: Madanpur","state: Bihar, district: Aurangabad, other_locations: Madanpur",village_only,19.875754,75.3393195,Maharashtra,Aurangabad Division,19.875754,75.3393195,Maharashtra,Aurangabad Division,24.65544444444444,84.57852777777778,1088.7264251872284,1088.7264251872284,0.0
806011601,"A joint team of Police and CRPF arrested Shankar Thakur, a top CPI-Maoist cadre, from Karihari village in Bhelwaghati Police Station area in Giridih District.","state: Jharkhand, district: Giridih, village: Karihari, other_locations: Bhelwaghati","state: Jharkhand, district: Giridih, village: Karihari",village_only,24.4455025,86.02491169999999,Jharkhand,North Chotanagpur Division,24.4455025,86.02491169999999,Jharkhand,North Chotanagpur Division,24.449694444444443,86.02072222222222,0.6301706889131813,0.6301706889131813,0.0
1206011601,The Police unearthed and neutralized five claymore mines buried at different places on Hedri-Jambia Road in Etapalli tehsil of Gadchiroli District.,"state: Maharashtra, district: Gadchiroli, other_locations: Etapalli","state: Maharashtra, district: Gadchiroli, other_locations: Etapalli, Hedri-Jambia Road in Etapalli tehsil",village_only,20.184871,79.9947956,Maharashtra,Nagpur Division,20.184871,79.9947956,Maharashtra,Nagpur Division,19.5988,80.2269,69.54035315585718,69.54035315585718,0.0
806021602,A PLFI 'area commander' was arrested from Demotand under Hazaribagh Sadar Police Station in Hazaribagh District.,"state: Jharkhand, district: Hazaribagh, village: Demotand, other_locations: Hazaribagh Sadar Police Station","state: Jharkhand, district: Hazaribagh, other_locations: Hazaribagh, Demotand",village_only,23.9139463,85.3992394,Jharkhand,,23.9924669,85.3636758,Jharkhand,North Chotanagpur Division,23.99352777777778,85.36527777777778,9.498210299379323,0.20099746504229074,9.44946516351724
806021601,"A joint security team of CRPF and District Police recovered two pressure cooker bombs, each weighting five kilograms, from a forest near Abun village in Panki in Palamu District.","state: Jharkhand, district: Palamu, village: Abun, other_locations: Panki","state: Jharkhand, district: Palamu, other_locations: Panki",village_only,23.9092949,84.5064881,Jharkhand,Palamu Division,23.8409874,84.1012861,Jharkhand,Palamu Division,24.036444444444445,84.47783333333334,14.435034391281507,44.00945626170755,41.89516276883056
206021602,"Police arrested three LWEs, including state in charge of PLFI and recovered a cache of firearms from Patulka jungle under Barachatti Police Station area in Gaya District. Gaya SSP Garima Mallik said a joint team of SSB, CRPF and local Police arrested the cadres of PLFI from their hideout in Patulka jungle. The arrested cadres were identified as PLFI Bihar in charge Arun Yadav alias Singham, Santosh Yadav and Jeetu Yadav alias Jitendra Yadav. Two pistols, mobile phones and motorcycles each and live cartridges were recovered from the spot. The PLFI cadres were involved in a large number of unlawful activities in Bihar and Jharkhand.","state: Bihar, district: Gaya, other_locations: Barachatti, Patulka jungle","state: Bihar, district: Gaya, other_locations: Barachatti, Patulka forest",village_only,24.7913957,85.0002336,Bihar,Magadh Division,24.7913957,85.0002336,Bihar,Magadh Division,24.425583333333336,84.95861111111111,40.893543108340936,40.893543108340936,0.0
806021603,"A TPC cadre, Diwakar Ganjhu, was arrested from Patratu area in Ramgarh District.","state: Jharkhand, district: Ramgarh, other_locations: Patratu","state: Jharkhand, district: Ramgarh, other_locations: Patratu",village_only,23.6362593,85.5124209,Jharkhand,North Chotanagpur Division,23.6362593,85.5124209,Jharkhand,North Chotanagpur Division,23.62555555555556,85.31363888888889,20.285039282344822,20.285039282344822,0.0
1206021601,CPI-Maoist shot dead Sharad Kursami (30) of Mardmelinga village in Bhamragarh tehsil of Gadchiroli District.,"state: Maharashtra, district: Gadchiroli, village: Mardmelinga, other_locations: Bhamragarh","state: Maharashtra, district: Gadchiroli, other_locations: Bhamragarh",village_only,,,,,20.184871,79.9947956,Maharashtra,Nagpur Division,19.4148,80.5897,,105.85765149944369,
806031601,A group of six-seven PLFI cadres set a vehicle on fire at a road construction site near Tirku village in Kharsawan Police Station area,"state: Bihar, district: Kharsawan, village: Tirku, other_locations: Kharsawan Police Station","state: Jharkhand, district: East Singhbhum, village: Tirku",village_only,,,,,,,,,22.661055555555556,86.48658333333333,,,
806031602,"Police and CRPF personnel recovered six can bombs from a culvert in Pokharia, Tundi in Dhanbad District.","state: Jharkhand, district: Dhanbad, village: Pokharia, other_locations: Tundi","state: Jharkhand, district: Dhanbad, other_locations: Tundi, Pokharia",village_only,27.1146853,84.42645739999999,Bihar,Tirhut Division,23.7956531,86.43038589999999,Jharkhand,North Chotanagpur Division,23.948916666666666,86.46852777777778,407.2823565129093,17.477866286993898,420.31491386975614
306041601,"A 22-year-old woman CPI-Maoist cadre who was carrying reward of INR 200,000 on her head was arrested by Kanker District Police. Anshila Padda alias Pandari, a member of Maoist military company No - 5 under North Bastar Division, was arrested in the forested Dodgejhora village during a joint search operation launched by Badgaon, Bande and Partapur Police.","state: Chhattisgarh, district: Kanker, village: Dodgejhora","state: Chhattisgarh, district: Kanker, village: Dodgejhora",village_only,,,,,,,,,20.82,81.092,,,
306051601,A village sarpanch was killed by suspected CPI-Maoist cadres in Kanker District. Kunwar Singh Gota (40) sarpanch of Mura village under Korar Police Station limits was allegedly shot dead at his native place.\,"state: Chhattisgarh, district: Kanker, village: Mura, other_locations: Korar","state: Chhattisgarh, district: Kanker, village: Mura",village_only,19.25699,72.871864,Maharashtra,Konkan Division,19.25699,72.871864,Maharashtra,Konkan Division,20.3107,81.0729,865.951409112828,865.951409112828,0.0
306061601,"CPI-Maoist cadres fired rockets and opened heavy gunfire at a camp of ITBP in Kondagaon District. Officials said the attack was launched at the company base of the 41st battalion of the ITBP in Ranapal area after a large number of Maoists surrounded it from three sides. ""The attack was launched at about 1240 hours and ended at 3 am today. Four rockets were fired inside the camp. Both the sides exchanged about 600 rounds of bullets,"" they said. Maoists later retreated in the jungles and no casualties were reported on the forces' side. ""It is estimated that about 100 armed Naxals launched the attack,"" they said.","state: Chhattisgarh, district: Kondagaon, other_locations: Ranapal","state: Chhattisgarh, district: Kondagaon, other_locations: Ranapal",village_only,19.595393,81.664585,Chhattisgarh,Bastar Division,19.595393,81.664585,Chhattisgarh,Bastar Division,19.3685,81.5386,28.47701412381559,28.47701412381559,0.0
807061601,Suspected CPI-Maoist cadres killed a person on the suspicion of being a JJMP supporter in Reheldag village under Bishunpur Police Station limits in Gumla District.,"state: Jharkhand, district: Gumla, village: Reheldag, other_locations: Bishunpur","state: Jharkhand, district: Gumla, village: Reheldag, other_locations: Bishunpur",village_only,23.6757397,84.5680762,Jharkhand,Palamu Division,23.6757397,84.5680762,Jharkhand,Palamu Division,23.676333333333336,84.56802777777777,0.06619294463124163,0.06619294463124163,0.0
806071601,"10-day-long anti-CPI-Maoist operations came to an end after troopers found explosive materials and fire arms used by the Maoists in Bulbul forests under Bagru Police Station limits of Peshrar block in Lohardaga District. Lohardaga SP Kartik S said that during the operations the SF busted a Maoist camp. However, the Maoists managed to escape taking advantage of the thick forest cover. ""Three black dresses used by Maoists, carbon papers, three steel containers, seal makers, 100 m electric wire and other items used for making bombs were found,"" SP said. The exercise book and a book on Indian Constitution suggest that the Maoists were imparting education to their cadre in the camp.","state: Jharkhand, district: Lohardaga, other_locations: Peshrar, Bulbul forests","state: Jharkhand, district: Lohardaga, village: Peshrar, other_locations: Bulbul forest",village_only,23.4415776,84.6869722,Jharkhand,South Chotanagpur Division,23.6268459,84.5693859,Jharkhand,Palamu Division,23.635416666666668,84.56588888888889,24.838165605957997,1.0174316350307928,23.83475434373811
206081601,"A villager, identified as Awadhesh Singh Bhokta, a resident of Chilmi village in Aurangabad District, was shot dead by suspected Maoists at close to canal in Dalelbigha village under Madanpur Police Station in Aurangabad District. According to Police sources, Maoists caught Bhokta on June 8 night from Panchrukhiya village, took him near the canal and killed him by opening fire on him by an AK-47.","state: Bihar, district: Aurangabad, village: Dalelbigha, other_locations: Madanpur","state: Bihar, district: Aurangabad, village: Panchrukhiya, other_locations: Madanpur, Dalelbigha",village_only,24.6273453,84.52440709999999,Bihar,Magadh Division,25.4826391,85.2402252,Bihar,Patna Division,25.00813888888889,84.51822222222222,42.34691600967574,89.75930715422285,119.34769958148144
206091601,"Aurangabad Police claimed to have averted a major tragedy in the District by recovering huge cache of explosives from Bhura hills under Deo Police Station of the District. According to Police sources, a joint team of DAP and CRPF headed by SP Babu Ram had gone for a search operation in dense hilly area under Deo Police Station, when they came across the cane bombs and other explosives stored. The SP said, during the search operation, 25 cane bombs, one cylinder bomb and key parts of rocket launcher were recovered from the same hill. He said it cannot be denied that explosives were stocked targeting security personnel engaged in anti-Maoist operation in the District.","state: Bihar, district: Aurangabad, other_locations: Bhura hills","state: Bihar, district: Aurangabad, other_locations: Deo, Bhura hills under Deo Police Station",village_only,19.875754,75.3393195,Maharashtra,Aurangabad Division,19.875754,75.3393195,Maharashtra,Aurangabad Division,24.658,84.43705555555556,1076.1882434292918,1076.1882434292918,0.0
806101602,"Two JPC cadres were arrested by SFs. While 'area commander' Lokesh Yadav was arrested by SFs at Panki in Daltonganj, another JPC cadre identified as Md Javed was arrested from Pundaul forests at Barkagaon in Hazaribagh District. Police have seized a country-made stengun, a pistol, three live bullets and a mobile phone from Javed. Hazaribagh Superintendent of Police (SP) Bhimsen Tuti said that they had got a tip off about the presence of extremists in the forests.","state: Jharkhand, district: Hazaribagh, village: Panki, other_locations: Daltonganj, Barkagaon, Pundaul forests","state: Jharkhand, district: Hazaribagh, other_locations: Barkagaon, Daltonganj",village_only,26.4704651,80.2407399,Uttar Pradesh,Kanpur Division,23.9924669,85.3636758,Jharkhand,North Chotanagpur Division,23.854972222222223,85.21341666666667,578.7453784266938,21.610108489860774,584.2534079345014
806101601,"Suspected CPI-Maoist cadres torched at least 10 heavy vehicles engaged in a road construction project in McCluskieganj in Ranchi District. Dozens of armed extremists raided the construction site in Dulli-Konka forests near Ranchi-Latehar border around 1.30 pm and thrashed workers of Spica Projects and Infrastructures Pvt. Ltd. The firm, owned by Santosh Kumar Singh, is building McCluskieganj-Chama Main Road. The Maoists set on fire a 10-wheeler truck, five tractors, two JCBs and two dumpers.","state: Jharkhand, district: Ranchi, village: McCluskieganj, other_locations: Dulli-Konka forests","state: Jharkhand, district: Ranchi, other_locations: McCluskieganj",village_only,23.6498584,84.9440346,Jharkhand,South Chotanagpur Division,23.3440997,85.309562,Jharkhand,South Chotanagpur Division,23.65013888888889,84.94475,0.07926199489614726,50.418179213230616,50.45103784594116
306101601,"CPI-Maoist cadres have killed a BJP leader and Bijapur Zila Panchayat member, Ramsai Majji, after dragging him out of his house in Bijapur District. Police said the incident took place when a group of Maoists made a forced entry into his house, which falls under Madded Police Station area, dragged him out and attacked him with sharp-edged weapons. Later, the Maoists fled into the nearby forests. Majji, who was a headmaster at a high school in Madded, joined politics after his superannuation and was elected as a member of the Zila Panchayat.","state: Chhattisgarh, district: Bijapur, other_locations: Madded","state: Chhattisgarh, district: Bijapur, other_locations: Madded",village_only,16.8301708,75.710031,Karnataka,Belgaum Division,16.8301708,75.710031,Karnataka,Belgaum Division,18.77654076,80.53690338,554.9192340146583,554.9192340146583,0.0
306111602,"SFs personnel have recovered a powerful IED planted by the Maoists from Kondagaon District. The explosive, weighed 8 kg, was unearthed by a team of DRG from a bridge on a rivulet in the dense forests under Vishrampuri Police Station limits, Kondagaon SP Santosh Singh said.","state: Chhattisgarh, district: Kondagaon, other_locations: Vishrampuri","state: Chhattisgarh, district: Kondagaon, other_locations: Vishrampuri Police Station limits",village_only,19.595393,81.664585,Chhattisgarh,Bastar Division,19.595393,81.664585,Chhattisgarh,Bastar Division,20.02714,81.794029,49.88135636533924,49.88135636533924,0.0
806111601,"Suspected cadres of the CPI-Maoist set a house on fire in Mudakati village in Ghatsila sub-division in East Singhbhum District. The Maoists targeted the house suspecting the owner's two sons to be behind the increased security operation in the sub-division. The owner, Pradhan Hembram's sons are Police staff and Maoists suspect that the two are Police informers who are responsible for the sudden spurt in anti-Maoist drive. The suspected Maoists ransacked the house before setting it on fire. They also put up posters in the premises asking the house owner to leave the village. Sources said Pradhan's sons had links with the Nagrik Suraksha Samiti (NSS) before they joined the Police ranks. The NSS was formed by a group of villagers to counter Maoist activities in 2003 with the tacit support of the Police.","state: Jharkhand, district: East Singhbhum, village: Mudakati, other_locations: Ghatsila","state: Jharkhand, district: East Singhbhum, village: Mudakati, other_locations: Ghatsila",village_only,,,,,,,,,22.586416666666665,86.473,,,
306111601,"Two Police Constables of the DF, identified as Virendra Mandavi and Akhilesh Chelam were injured when Maoists attacked a team of SFs personnel deployed to ensure security to a helicopter in the dense forests of Pamed in Bijapur District. ""The police personnel sustained bullet injuries as the armed Maoists opened fire on them close to Pamed police station, located around 500 km away from the state capital Raipur,"" Special Director General of Police, Anti-Maoist Operations D M Awasthi said. SFs were given the task of ensuring security to the helipad ahead of the landing of a helicopter meant to drop some troopers from Bijapur to Pamed, who had returned after the vacation.","state: Chhattisgarh, district: Bijapur, other_locations: Pamed forest","state: Chhattisgarh, district: Bijapur, other_locations: Pamed",village_only,16.8301708,75.710031,Karnataka,Belgaum Division,16.8301708,75.710031,Karnataka,Belgaum Division,18.524351,80.837227,574.8972790573532,574.8972790573532,0.0
206121601,"SF personnel arrested two suspected CPI-Maoist cadres and recovered arms and over 100 rounds of ammunition in Banka District. Officials said the two Maoists, identified as Sikander K. and Arjun K., were arrested around 3 AM during an anti-Maoist operation at Pilua-Suiya area of the District. The security personnel also recovered an INSAS rifle with two magazines, 120 rounds of bullet and a hand grenade.","state: Bihar, district: Banka, other_locations: Pilua-Suiya","state: Bihar, district: Banka, other_locations: Pilua-Suiya",village_only,24.8874179,86.919838,Bihar,Bhagalpur Division,24.8874179,86.919838,Bihar,Bhagalpur Division,24.80911111111111,87.04419444444444,15.272904446735094,15.272904446735094,0.0
306121601,"Two Maoists were arrested and explosives recovered from their possession in Bastar District. ""The cadres, identified as Kumma and Baman, were apprehended from the forests of Darbha Police Station limits while they were trying to flee along with a tiffin bomb and gelatin sticks to the core forest,"" Bastar ASP Vijay Pandey said. Kumma was active as a member of the Dandakaranya Adivasi Kisan Majdoor Sangthan - a front outfit of the Maoists, while Baman was a jan (people's) militia member, the Additional SP added. A 5-kg tiffin bomb, seven gelatin sticks, wire and other materials were recovered from their possession.","state: Chhattisgarh, district: Bastar, other_locations: Darbha","state: Chhattisgarh, district: Bastar, other_locations: Darbha Police Station limits",village_only,19.2073279,81.9338685,Chhattisgarh,Bastar Division,19.2073279,81.9338685,Chhattisgarh,Bastar Division,18.90707,81.864777,34.167707967361494,34.167707967361494,0.0
306131601,"A woman CPI-Maoist cadre was killed in an exchange of fire with SFs personnel in a forest pocket of Sukma District. ""The skirmish took place between the ultras and a joint team of Special Task Force (STF) and District Reserve Group (DRG) in a forest near Gorkha village under Konta police station limits,"" Sukma SP Indira Kalyan Elesela said. Later, during search, the body of a woman Maoist was found and a muzzle loading gun seized from the spot. The killed Maoist was identified as Madkam Hidme, a member of Kistaram area platoon number 8 of Maoists.","state: Chhattisgarh, district: Sukma, village: Gorkha, other_locations: Konta","state: Chhattisgarh, district: Sukma, village: Gorkha",village_only,,,,,,,,,17.94526291,81.3594,,,
306141601,"Three DRG personnel were injured in a fierce encounter with Maoists in the dense forests of Narayanpur District. The face-off took place during the wee hours in the forest of Kilam Becha village when a joint squad of the DRG and local Police was carrying out an anti-Maoist operation in the region, Special Director General of Police, Anti-Maoist operations, D.M. Awasthi said.","state: Chhattisgarh, district: Narayanpur, village: Kilam Becha","state: Chhattisgarh, district: Narayanpur, village: Kilam Becha",village_only,33.6541544,75.0837457,,,33.6541544,75.0837457,,,19.54244,81.71521,1700.8857474575339,1700.8857474575339,0.0
1106141601,"Irked at not being provided 'provisions', Naxals torched five trucks carrying bamboo and thrashed forest staff in Balaghat District. The incident took place in jungles of Matghat under Deverbeli Police outpost. ""Three out of five trucks were of private owners. The Naxals demanded provisions, and on not getting it, they set the vehicles ablaze. They also handed out pamphlets,"" IG Balaghat Range, D.C. Sagar said. The incident took place at around 6 pm. ""We were not informed about threat of Naxals, who were around 30 in numbers,"" he said. ""We have launched a hunt to nab them,"" he added.","state: Madhya Pradesh, district: Balaghat, other_locations: Matghat","state: Madhya Pradesh, district: Balaghat, other_locations: Matghat, Deverbeli Police",village_only,21.812876,80.18382930000001,Madhya Pradesh,Jabalpur Division,21.812876,80.18382930000001,Madhya Pradesh,Jabalpur Division,22.09958333333333,80.54316666666666,48.88438306106302,48.88438306106302,0.0
306151603,"The driver of an ADM of Sukma District was allegedly killed by the CPI-Maoist cadres on the charges of being a 'police informer' in Sukma District. Srinivas Bisen (35), driver of Sukma ADM Mansingh Thakur, was attacked by armed cadres while he was heading to his native village Kerlapal, located around 16 km from Sukma District headquarters, after his duty on his motorcycle, Sukma SP Indira Kalyan Elesela said.","state: Chhattisgarh, district: Sukma, village: Kerlapal","state: Chhattisgarh, district: Sukma, other_locations: Kerlapal",village_only,18.3119882,81.59293559999999,Chhattisgarh,Bastar Division,18.3909118,81.6588003,Chhattisgarh,Bastar Division,18.421059,81.556801,12.713481278317017,11.271610942116661,11.195436600713549
1406151602,A landmine planted by the CPI-Maoist cadres was discovered by BSF personnel in Narayanpatna block of Koraput District.,"state: Odisha, district: Koraput, other_locations: Narayanpatna","state: Odisha, district: Koraput, other_locations: Narayanpatna",village_only,18.813487,82.71233269999999,Odisha,Southern Division,18.813487,82.71233269999999,Odisha,Southern Division,18.8769,83.1689,48.56117566750003,48.56117566750003,0.0
806161601,"Acting on a tip-off by villagers, a joint team of State Police and CRPF unearthed nine IEDs, each weighing 1-1.5kg, planted in a series, during a search operation in Sardamdag forests of Manika, about 45 km from Latehar District headquarters.","state: Jharkhand, district: Latehar, other_locations: Sardamdag forests of Manika","state: Jharkhand, district: Latehar, village: Manika, other_locations: Sardamdag forest",village_only,23.7463215,84.5091102,Jharkhand,Palamu Division,23.868418,84.3594626,Jharkhand,Palamu Division,23.86605555555556,84.35172222222222,20.823845872463895,0.8297688707987692,20.398410667322363
206161601,"Two CPI-Maoist cadres, identified as Jitendra Rikiyasan alias Gora and Raju Nut, were arrested over their alleged involvement in the Tandwa blast in which eight policemen were killed. While Jitendra was arrested from Sahiyar village in Aurangabad District on June 16, the Aurangabad Police arrested Raju from Chandigarh a few days ago with the help of Punjab Police.","state: Bihar, district: Aurangabad, village: Sahiyar, other_locations: Chandigarh","state: Bihar, district: Aurangabad, village: Sahiyar",village_only,25.6174504,84.0910697,Bihar,Patna Division,25.6174504,84.0910697,Bihar,Patna Division,25.6175,84.09102777777777,0.006934408460650896,0.006934408460650896,0.0
